,number_count,id_count,p_count,map_agent_count,name_len_count,prefix_count
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7446808510638298,0.7446808510638298,0.06521739130434782,0.03125,0.5714285714285714,0.2127659574468085
2,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.03125,0.0,0.0
3,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.0,0.028571428571428567,0.0
4,0.02127659574468085,0.02127659574468085,0.0,0.03125,0.028571428571428567,0.0
5,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0
6,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.0,0.0,0.0
7,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0,0.0,0.0
8,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0,0.028571428571428567,0.02127659574468085
9,0.2340425531914893,0.2340425531914893,0.2391304347826087,0.0,0.11428571428571427,0.14893617021276595
10,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.03125,0.028571428571428567,0.0
11,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0,0.0,0.02127659574468085
12,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0,0.0,0.042553191489361694
13,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0,0.08571428571428573,0.0
14,0.02127659574468085,0.02127659574468085,0.0,0.0,0.028571428571428567,0.02127659574468085
15,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.0,0.028571428571428567,0.02127659574468085
16,0.1702127659574468,0.1702127659574468,0.021739130434782608,0.0,0.05714285714285715,0.1702127659574468
17,0.02127659574468085,0.02127659574468085,0.0,0.03125,0.0,0.02127659574468085
18,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.03125,0.028571428571428567,0.02127659574468085
19,0.10638297872340424,0.10638297872340424,0.08695652173913042,0.125,0.028571428571428567,0.042553191489361694
20,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.03125,0.0,0.02127659574468085
21,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0,0.028571428571428567,0.0
22,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0625,0.0,0.02127659574468085
23,0.02127659574468085,0.02127659574468085,0.0,0.03125,0.0,0.0
24,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.03125,0.0,0.0
25,0.10638297872340424,0.10638297872340424,0.0,0.0,0.11428571428571427,0.0
26,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.03125,0.0,0.02127659574468085
27,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0625,0.028571428571428567,0.02127659574468085
28,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0625,0.05714285714285715,0.02127659574468085
29,0.042553191489361694,0.042553191489361694,0.0,0.0625,0.0,0.02127659574468085
30,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.03125,0.028571428571428567,0.0
31,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.125,0.0,0.042553191489361694
32,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0625,0.0,0.02127659574468085
33,0.0,0.0,0.0,0.0,0.028571428571428567,0.02127659574468085
34,1.0,1.0,0.021739130434782608,0.0,0.4857142857142857,1.0
35,0.042553191489361694,0.042553191489361694,0.0,0.03125,0.05714285714285715,0.0
36,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.03125,0.0,0.042553191489361694
37,0.02127659574468085,0.02127659574468085,0.0,0.0,0.028571428571428567,0.0
38,0.042553191489361694,0.042553191489361694,0.0,0.03125,0.028571428571428567,0.0
39,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0625,0.0,0.02127659574468085
40,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.0,0.05714285714285715,0.042553191489361694
41,0.10638297872340424,0.10638297872340424,0.06521739130434782,0.03125,0.028571428571428567,0.0
42,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.03125,0.05714285714285715,0.0
43,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.03125,0.0,0.0
44,0.9148936170212766,0.9148936170212766,0.6521739130434783,0.875,0.2285714285714285,0.042553191489361694
45,0.042553191489361694,0.042553191489361694,0.0,0.0,0.05714285714285715,0.0
46,0.042553191489361694,0.042553191489361694,0.0,0.0,0.0,0.042553191489361694
47,0.06382978723404255,0.06382978723404255,0.0,0.0,0.028571428571428567,0.02127659574468085
48,0.2765957446808511,0.2765957446808511,0.2608695652173913,0.3125,0.14285714285714285,0.02127659574468085
49,0.14893617021276595,0.14893617021276595,0.15217391304347827,0.0625,0.08571428571428573,0.02127659574468085
50,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0,0.0,0.02127659574468085
51,0.9574468085106382,0.9574468085106382,0.021739130434782608,0.0,0.4,0.9361702127659574
52,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.0,0.0,0.02127659574468085
53,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0,0.05714285714285715,0.02127659574468085
54,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.0,0.05714285714285715,0.0
55,0.10638297872340424,0.10638297872340424,0.043478260869565216,0.03125,0.05714285714285715,0.042553191489361694
56,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.03125,0.028571428571428567,0.02127659574468085
57,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0,0.028571428571428567,0.0
58,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.02127659574468085
59,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.0,0.028571428571428567,0.06382978723404255
60,0.042553191489361694,0.042553191489361694,0.0,0.0,0.028571428571428567,0.02127659574468085
61,0.5744680851063829,0.5744680851063829,0.5652173913043478,0.46875,0.3142857142857143,0.042553191489361694
62,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0,0.0,0.0
63,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0,0.05714285714285715,0.0
64,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.03125,0.0,0.02127659574468085
65,0.10638297872340424,0.10638297872340424,0.10869565217391304,0.15625,0.05714285714285715,0.06382978723404255
66,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0,0.028571428571428567,0.042553191489361694
67,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0625,0.0,0.042553191489361694
68,0.06382978723404255,0.06382978723404255,0.06521739130434782,0.0625,0.028571428571428567,0.06382978723404255
69,0.042553191489361694,0.042553191489361694,0.0,0.0,0.028571428571428567,0.0
70,0.06382978723404255,0.06382978723404255,0.043478260869565216,0.0625,0.0,0.02127659574468085
71,0.0851063829787234,0.0851063829787234,0.0,0.0,0.11428571428571427,0.06382978723404255
72,0.14893617021276595,0.14893617021276595,0.06521739130434782,0.21875,0.14285714285714285,0.042553191489361694
73,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0625,0.028571428571428567,0.042553191489361694
74,0.06382978723404255,0.06382978723404255,0.021739130434782608,0.03125,0.05714285714285715,0.02127659574468085
75,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0,0.028571428571428567,0.02127659574468085
76,0.14893617021276595,0.14893617021276595,0.15217391304347827,0.03125,0.2,0.06382978723404255
77,0.1276595744680851,0.1276595744680851,0.021739130434782608,0.0,0.028571428571428567,0.02127659574468085
78,0.0851063829787234,0.0851063829787234,0.021739130434782608,0.0,0.11428571428571427,0.02127659574468085
79,0.0851063829787234,0.0851063829787234,0.06521739130434782,0.0,0.08571428571428573,0.02127659574468085
80,0.06382978723404255,0.06382978723404255,0.0,0.09375,0.0,0.042553191489361694
81,0.0851063829787234,0.0851063829787234,0.08695652173913042,0.09375,0.028571428571428567,0.06382978723404255
82,0.06382978723404255,0.06382978723404255,0.0,0.03125,0.08571428571428573,0.02127659574468085
83,0.042553191489361694,0.042553191489361694,0.043478260869565216,0.0,0.028571428571428567,0.02127659574468085
84,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0,0.0,0.0
85,0.042553191489361694,0.042553191489361694,0.021739130434782608,0.0625,0.0,0.042553191489361694
86,0.0851063829787234,0.0851063829787234,0.0,0.0,0.11428571428571427,0.02127659574468085
